"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CRM_ATPT_CPTD_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PD_DESC","PREM_TYP_DESC","RPT_DT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","DAY_OF_WEEK","HOUR","TIME_OF_DAY","MONTH","SEASON","CLUSTER"
315081011,44,"BRONX","2025-10-25","15:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-10-26",1006490,244533,40.83784212093,-73.91962775174,"Saturday",15,"Afternoon",10,"Fall",8
316555592,44,"BRONX","2025-11-24","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-24",1006490,244533,40.83784212093,-73.91962775174,"Monday",1,"Night",11,"Fall",8
301884973,44,"BRONX","2025-02-25","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-01",1006490,244533,40.83784212093,-73.91962775174,"Tuesday",23,"Night",2,"Winter",8
313429649,44,"BRONX","2025-09-21","00:22:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-24",1006490,244533,40.83784212093,-73.91962775174,"Sunday",0,"Night",9,"Fall",8
302269573,44,"BRONX","2025-02-10","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-07",1006490,244533,40.83784212093,-73.91962775174,"Monday",0,"Night",2,"Winter",8
307244137,44,"BRONX","2025-05-27","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-29",1006490,244533,40.83784212093,-73.91962775174,"Tuesday",23,"Night",5,"Spring",8
303695474,44,"BRONX","2025-03-26","03:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-03-26",1006490,244533,40.83784212093,-73.91962775174,"Wednesday",3,"Night",3,"Spring",8
303130841,44,"BRONX","2025-02-17","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-18",1006490,244533,40.83784212093,-73.91962775174,"Monday",0,"Night",2,"Winter",8
316033079,44,"BRONX","2025-04-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-06",1006490,244533,40.83784212093,-73.91962775174,"Tuesday",0,"Night",4,"Spring",8
314892948,44,"BRONX","2025-10-21","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-22",1006490,244533,40.83784212093,-73.91962775174,"Tuesday",21,"Night",10,"Fall",8
305530042,44,"BRONX","2025-01-26","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-29",1006490,244533,40.83784212093,-73.91962775174,"Sunday",1,"Night",1,"Winter",8
310566538,44,"BRONX","2018-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-01",1006490,244533,40.83784212093,-73.91962775174,"Monday",0,"Night",1,"Winter",8
304836415,44,"BRONX","2025-04-16","09:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-16",1006490,244533,40.83784212093,-73.91962775174,"Wednesday",9,"Morning",4,"Spring",8
308516046,44,"BRONX","2025-03-24","06:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","SMALL MERCHANT","2025-06-23",1006490,244533,40.83784212093,-73.91962775174,"Monday",6,"Morning",3,"Spring",8
315081012,44,"BRONX","2025-10-23","20:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-26",1006490,244533,40.83784212093,-73.91962775174,"Thursday",20,"Evening",10,"Fall",8
305157039,44,"BRONX","2025-04-21","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-22",1006490,244533,40.83784212093,-73.91962775174,"Monday",4,"Night",4,"Spring",8
301135540,44,"BRONX","2025-02-15","05:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-02-15",1006490,244533,40.83784212093,-73.91962775174,"Saturday",5,"Night",2,"Winter",8
317939646,44,"BRONX","2025-12-24","03:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-24",1006490,244533,40.83784212093,-73.91962775174,"Wednesday",3,"Night",12,"Winter",8
315156187,44,"BRONX","2025-10-25","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOSPITAL","2025-10-27",1006490,244533,40.83784212093,-73.91962775174,"Saturday",2,"Night",10,"Fall",8
307161557,44,"BRONX","2024-10-02","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-28",1006490,244533,40.83784212093,-73.91962775174,"Wednesday",23,"Night",10,"Fall",8
310810280,44,"BRONX","2015-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-06",1006490,244533,40.83784212093,-73.91962775174,"Thursday",0,"Night",1,"Winter",8
309581993,44,"BRONX","2025-07-14","09:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-14",1006490,244533,40.83784212093,-73.91962775174,"Monday",9,"Morning",7,"Summer",8
308389736,44,"BRONX","2025-06-19","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-20",1006490,244533,40.83784212093,-73.91962775174,"Thursday",20,"Evening",6,"Summer",8
311822970,44,"BRONX","2025-08-24","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-24",1006490,244533,40.83784212093,-73.91962775174,"Sunday",14,"Afternoon",8,"Summer",8
307934738,44,"BRONX","2025-05-01","23:09:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-11",1006490,244533,40.83784212093,-73.91962775174,"Thursday",23,"Night",5,"Spring",8
309352829,44,"BRONX","2025-07-07","02:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-09",1006490,244533,40.83784212093,-73.91962775174,"Monday",2,"Night",7,"Summer",8
299127772,44,"BRONX","2025-01-09","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-09",1006490,244533,40.83784212093,-73.91962775174,"Thursday",0,"Night",1,"Winter",8
311648163,44,"BRONX","2024-12-27","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-22",1006490,244533,40.83784212093,-73.91962775174,"Friday",3,"Night",12,"Winter",8
299704737,44,"BRONX","2025-01-18","19:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-19",1006490,244533,40.83784212093,-73.91962775174,"Saturday",19,"Evening",1,"Winter",8
312442590,44,"BRONX","2025-08-24","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-06",1006490,244533,40.83784212093,-73.91962775174,"Sunday",14,"Afternoon",8,"Summer",8
308836851,48,"BRONX","2025-06-30","01:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-30",1011751,246839,40.84415660002,-73.90060544897,"Monday",1,"Night",6,"Summer",6
308852674,48,"BRONX","2025-06-14","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-30",1011751,246839,40.84415660002,-73.90060544897,"Saturday",5,"Night",6,"Summer",6
306594518,48,"BRONX","2025-03-04","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-05-17",1011751,246839,40.84415660002,-73.90060544897,"Tuesday",0,"Night",3,"Spring",6
309603093,33,"MANHATTAN","2025-07-12","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-14",1001891,245600,40.84078110886,-73.93624538182,"Saturday",2,"Night",7,"Summer",8
301675906,48,"BRONX","2024-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-25",1011751,246839,40.84415660002,-73.90060544897,"Monday",0,"Night",1,"Winter",6
310995707,48,"BRONX","2025-06-10","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-10",1011751,246839,40.84415660002,-73.90060544897,"Tuesday",0,"Night",6,"Summer",6
304654466,33,"MANHATTAN","2025-04-10","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-12",1001891,245600,40.84078110886,-73.93624538182,"Thursday",10,"Morning",4,"Spring",8
309545518,48,"BRONX","2025-07-08","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-13",1011751,246839,40.84415660002,-73.90060544897,"Tuesday",15,"Afternoon",7,"Summer",6
315378660,48,"BRONX","2025-10-17","19:42:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-31",1011751,246839,40.84415660002,-73.90060544897,"Friday",19,"Evening",10,"Fall",6
304703324,48,"BRONX","2025-04-10","01:10:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-04-14",1011751,246839,40.84415660002,-73.90060544897,"Thursday",1,"Night",4,"Spring",6
317388871,48,"BRONX","2025-12-10","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-11",1011751,246839,40.84415660002,-73.90060544897,"Wednesday",20,"Evening",12,"Winter",6
317511785,33,"MANHATTAN","2025-12-10","19:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOSPITAL","2025-12-14",1001891,245600,40.84078110886,-73.93624538182,"Wednesday",19,"Evening",12,"Winter",8
304030357,48,"BRONX","2025-03-11","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-02",1011751,246839,40.84415660002,-73.90060544897,"Tuesday",0,"Night",3,"Spring",6
313301622,48,"BRONX","2025-09-22","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-22",1011751,246839,40.84415660002,-73.90060544897,"Monday",0,"Night",9,"Fall",6
303985221,48,"BRONX","2018-10-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-01",1011751,246839,40.84415660002,-73.90060544897,"Monday",0,"Night",10,"Fall",6
298902631,33,"MANHATTAN","2025-01-04","15:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","OTHER","2025-01-04",1001891,245600,40.84078110886,-73.93624538182,"Saturday",15,"Afternoon",1,"Winter",8
314712985,48,"BRONX","2025-10-18","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-10-19",1011751,246839,40.84415660002,-73.90060544897,"Saturday",8,"Morning",10,"Fall",6
311307087,48,"BRONX","2025-08-03","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-15",1011751,246839,40.84415660002,-73.90060544897,"Sunday",23,"Night",8,"Summer",6
299472941,48,"BRONX","2024-12-01","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-15",1011751,246839,40.84415660002,-73.90060544897,"Sunday",4,"Night",12,"Winter",6
310996004,33,"MANHATTAN","2025-07-09","02:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-04",1001891,245600,40.84078110886,-73.93624538182,"Wednesday",2,"Night",7,"Summer",8
301566490,48,"BRONX","2025-02-19","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-23",1011751,246839,40.84415660002,-73.90060544897,"Wednesday",15,"Afternoon",2,"Winter",6
312396397,48,"BRONX","2025-09-04","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-05",1011751,246839,40.84415660002,-73.90060544897,"Thursday",4,"Night",9,"Fall",6
299737186,33,"MANHATTAN","2014-03-30","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-20",1001891,245600,40.84078110886,-73.93624538182,"Sunday",0,"Night",3,"Spring",8
315553040,48,"BRONX","2025-11-03","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-04",1011751,246839,40.84415660002,-73.90060544897,"Monday",23,"Night",11,"Fall",6
305149710,48,"BRONX","2025-03-17","00:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-22",1011751,246839,40.84415660002,-73.90060544897,"Monday",0,"Night",3,"Spring",6
304394064,33,"MANHATTAN","2024-06-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-08",1001891,245600,40.84078110886,-73.93624538182,"Saturday",0,"Night",6,"Summer",8
309539055,48,"BRONX","2025-07-13","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-13",1011751,246839,40.84415660002,-73.90060544897,"Sunday",5,"Night",7,"Summer",6
311588241,33,"MANHATTAN","2025-08-21","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-21",1001891,245600,40.84078110886,-73.93624538182,"Thursday",2,"Night",8,"Summer",8
306365789,48,"BRONX","2025-05-13","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","PUBLIC SCHOOL","2025-05-13",1011751,246839,40.84415660002,-73.90060544897,"Tuesday",14,"Afternoon",5,"Spring",6
316817422,48,"BRONX","2025-11-27","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-30",1011751,246839,40.84415660002,-73.90060544897,"Thursday",0,"Night",11,"Fall",6
309718499,48,"BRONX","2025-04-03","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-16",1011751,246839,40.84415660002,-73.90060544897,"Thursday",15,"Afternoon",4,"Spring",6
313057415,48,"BRONX","2025-09-17","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARK/PLAYGROUND","2025-09-17",1011751,246839,40.84415660002,-73.90060544897,"Wednesday",3,"Night",9,"Fall",6
308336537,33,"MANHATTAN","2015-06-01","02:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-19",1001891,245600,40.84078110886,-73.93624538182,"Monday",2,"Night",6,"Summer",8
317226869,48,"BRONX","2025-02-07","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-08",1011751,246839,40.84415660002,-73.90060544897,"Friday",2,"Night",2,"Winter",6
301112494,48,"BRONX","2025-02-14","13:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-14",1011751,246839,40.84415660002,-73.90060544897,"Friday",13,"Afternoon",2,"Winter",6
308204714,48,"BRONX","2025-06-13","07:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-17",1011751,246839,40.84415660002,-73.90060544897,"Friday",7,"Morning",6,"Summer",6
301072722,33,"MANHATTAN","2025-02-10","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-14",1001891,245600,40.84078110886,-73.93624538182,"Monday",22,"Night",2,"Winter",8
305904061,48,"BRONX","2025-05-05","23:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-06",1011751,246839,40.84415660002,-73.90060544897,"Monday",23,"Night",5,"Spring",6
311824460,33,"MANHATTAN","2025-08-24","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-24",1001891,245600,40.84078110886,-73.93624538182,"Sunday",4,"Night",8,"Summer",8
303330107,48,"BRONX","2025-03-20","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-03-21",1011751,246839,40.84415660002,-73.90060544897,"Thursday",21,"Night",3,"Spring",6
308985903,48,"BRONX","2025-07-02","09:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-02",1011751,246839,40.84415660002,-73.90060544897,"Wednesday",9,"Morning",7,"Summer",6
313373228,48,"BRONX","2025-08-15","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-09-23",1011751,246839,40.84415660002,-73.90060544897,"Friday",0,"Night",8,"Summer",6
311661148,33,"MANHATTAN","2025-08-16","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-22",1001891,245600,40.84078110886,-73.93624538182,"Saturday",0,"Night",8,"Summer",8
317411840,48,"BRONX","2025-12-11","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-12",1011751,246839,40.84415660002,-73.90060544897,"Thursday",12,"Afternoon",12,"Winter",6
314592646,48,"BRONX","2025-09-03","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-16",1011751,246839,40.84415660002,-73.90060544897,"Wednesday",15,"Afternoon",9,"Fall",6
313587465,48,"BRONX","2025-09-28","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-28",1011751,246839,40.84415660002,-73.90060544897,"Sunday",3,"Night",9,"Fall",6
309227093,33,"MANHATTAN","2025-07-07","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-08",1001891,245600,40.84078110886,-73.93624538182,"Monday",21,"Night",7,"Summer",8
304817955,49,"BRONX","2025-04-16","03:39:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-16",1027434,251387,40.8565767276,-73.84389367793,"Wednesday",3,"Night",4,"Spring",6
305716829,49,"BRONX","2025-05-02","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-05-02",1027434,251387,40.8565767276,-73.84389367793,"Friday",0,"Night",5,"Spring",6
307971018,46,"BRONX","2025-06-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-12",1011755,250279,40.85359836738,-73.90057688073,"Sunday",0,"Night",6,"Summer",6
303047126,34,"MANHATTAN","2024-06-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-03-18",1002173,249401,40.85121316769,-73.93521605199,"Saturday",0,"Night",6,"Summer",8
300468991,46,"BRONX","2025-02-02","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-02-03",1011755,250279,40.85359836738,-73.90057688073,"Sunday",5,"Night",2,"Winter",6
312541000,46,"BRONX","2025-08-22","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-09-08",1011755,250279,40.85359836738,-73.90057688073,"Friday",20,"Evening",8,"Summer",6
316648053,46,"BRONX","2025-10-10","11:59:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-25",1011755,250279,40.85359836738,-73.90057688073,"Friday",11,"Morning",10,"Fall",6
300339570,49,"BRONX","2025-01-31","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-31",1027434,251387,40.8565767276,-73.84389367793,"Friday",4,"Night",1,"Winter",6
307723984,34,"MANHATTAN","2025-06-06","17:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-08",1002173,249401,40.85121316769,-73.93521605199,"Friday",17,"Evening",6,"Summer",8
314784208,49,"BRONX","2025-10-20","14:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-20",1027434,251387,40.8565767276,-73.84389367793,"Monday",14,"Afternoon",10,"Fall",6
307365802,49,"BRONX","2025-06-01","13:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-01",1027434,251387,40.8565767276,-73.84389367793,"Sunday",13,"Afternoon",6,"Summer",6
303626872,46,"BRONX","2025-03-25","17:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-25",1011755,250279,40.85359836738,-73.90057688073,"Tuesday",17,"Evening",3,"Spring",6
314696675,46,"BRONX","1992-10-18","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-18",1011755,250279,40.85359836738,-73.90057688073,"Sunday",8,"Morning",10,"Fall",6
317275618,46,"BRONX","2025-12-09","15:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-09",1011755,250279,40.85359836738,-73.90057688073,"Tuesday",15,"Afternoon",12,"Winter",6
306101648,46,"BRONX","2025-05-08","17:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-08",1011755,250279,40.85359836738,-73.90057688073,"Thursday",17,"Evening",5,"Spring",6
309359200,34,"MANHATTAN","2025-07-10","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-10",1002173,249401,40.85121316769,-73.93521605199,"Thursday",1,"Night",7,"Summer",8
303626231,46,"BRONX","2025-03-22","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-25",1011755,250279,40.85359836738,-73.90057688073,"Saturday",0,"Night",3,"Spring",6
306054436,46,"BRONX","2025-05-01","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-08",1011755,250279,40.85359836738,-73.90057688073,"Thursday",23,"Night",5,"Spring",6
302112242,46,"BRONX","2024-12-22","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-04",1011755,250279,40.85359836738,-73.90057688073,"Sunday",0,"Night",12,"Winter",6
312472890,46,"BRONX","2025-09-04","17:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-06",1011755,250279,40.85359836738,-73.90057688073,"Thursday",17,"Evening",9,"Fall",6
314215863,46,"BRONX","2025-09-01","22:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-09",1011755,250279,40.85359836738,-73.90057688073,"Monday",22,"Night",9,"Fall",6
315897224,46,"BRONX","2025-04-07","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-11",1011755,250279,40.85359836738,-73.90057688073,"Monday",18,"Evening",4,"Spring",6
301586189,46,"BRONX","2025-02-23","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-24",1011755,250279,40.85359836738,-73.90057688073,"Sunday",16,"Afternoon",2,"Winter",6
312781510,46,"BRONX","2025-09-12","02:16:00","COMPLETED","FRONT OF","RAPE","RAPE 1","OTHER","2025-09-12",1011755,250279,40.85359836738,-73.90057688073,"Friday",2,"Night",9,"Fall",6
301537396,49,"BRONX","2025-02-23","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-23",1027434,251387,40.8565767276,-73.84389367793,"Sunday",4,"Night",2,"Winter",6
303191236,46,"BRONX","2023-12-21","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-03-19",1011755,250279,40.85359836738,-73.90057688073,"Thursday",16,"Afternoon",12,"Winter",6
312000664,46,"BRONX","2025-08-27","21:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-27",1011755,250279,40.85359836738,-73.90057688073,"Wednesday",21,"Night",8,"Summer",6
307557967,49,"BRONX","2019-12-01","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-04",1027434,251387,40.8565767276,-73.84389367793,"Sunday",22,"Night",12,"Winter",6
311075382,49,"BRONX","2025-08-12","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-12",1027434,251387,40.8565767276,-73.84389367793,"Tuesday",0,"Night",8,"Summer",6
304964743,49,"BRONX","2025-04-18","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-04-18",1027434,251387,40.8565767276,-73.84389367793,"Friday",2,"Night",4,"Spring",6
310795061,46,"BRONX","2022-10-13","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-06",1011755,250279,40.85359836738,-73.90057688073,"Thursday",22,"Night",10,"Fall",6
314487676,49,"BRONX","2025-10-13","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-14",1027434,251387,40.8565767276,-73.84389367793,"Monday",0,"Night",10,"Fall",6
306035223,46,"BRONX","2025-05-07","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-08",1011755,250279,40.85359836738,-73.90057688073,"Wednesday",8,"Morning",5,"Spring",6
314490198,34,"MANHATTAN","2025-03-31","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-14",1002173,249401,40.85121316769,-73.93521605199,"Monday",5,"Night",3,"Spring",8
311473851,34,"MANHATTAN","2025-08-18","02:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-08-18",1002173,249401,40.85121316769,-73.93521605199,"Monday",2,"Night",8,"Summer",8
312122755,34,"MANHATTAN","2025-03-01","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-30",1002173,249401,40.85121316769,-73.93521605199,"Saturday",8,"Morning",3,"Spring",8
302874959,46,"BRONX","2025-01-15","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-15",1011755,250279,40.85359836738,-73.90057688073,"Wednesday",0,"Night",1,"Winter",6
312931488,34,"MANHATTAN","2025-06-16","10:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-15",1002173,249401,40.85121316769,-73.93521605199,"Monday",10,"Morning",6,"Summer",8
316595764,46,"BRONX","2025-11-21","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-24",1011755,250279,40.85359836738,-73.90057688073,"Friday",10,"Morning",11,"Fall",6
310652708,46,"BRONX","2024-06-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-04",1011755,250279,40.85359836738,-73.90057688073,"Saturday",0,"Night",6,"Summer",6
